Control Cell X	Control Cell Y	SAR X	SAR Y
1224.264757534160	788.200012207031	1224.264757534160	787.679992675781
1226.857761140280	788.159973144531	1226.857761140280	787.359985351563
1229.449945853220	787.960021972656	1229.449945853220	787.559997558594
1232.041312035920	788.880004882813	1232.041312035920	789.159973144531
1234.631860051120	788.119995117188	1234.631860051120	788.359985351563
1237.221590261330	788.559997558594	1237.221590261330	788.880004882813
1239.810503028860	789.200012207031	1239.810503028860	788.440002441406
1242.398598715800	788.559997558594	1242.398598715800	789.400024414063
1244.985877684020	788.919982910156	1244.985877684020	788.799987792969
1247.572340295200	789.080017089844	1247.572340295200	789.320007324219
1250.157986910780	789.200012207031	1250.157986910780	789.320007324219
1252.742817891990	789.000000000000	1252.742817891990	789.159973144531
1255.326833599870	788.640014648438	1255.326833599870	789.159973144531
1257.910034395230	789.119995117188	1257.910034395230	789.520019531250
1260.492420638650	789.479980468750	1260.492420638650	788.599975585938
1263.073992690550	788.919982910156	1263.073992690550	788.960021972656
1265.654750911080	788.039978027344	1265.654750911080	788.840026855469
1268.234695660210	787.799987792969	1268.234695660210	789.159973144531
1270.813827297690	788.239990234375	1270.813827297690	789.200012207031
1273.392146183060	789.159973144531	1273.392146183060	789.080017089844
1275.969652675660	789.080017089844	1275.969652675660	788.880004882813
1278.546347134580	788.679992675781	1278.546347134580	789.000000000000
1281.122229918750	788.440002441406	1281.122229918750	788.479980468750
1283.697301386850	788.479980468750	1283.697301386850	788.440002441406
1286.271561897370	788.159973144531	1286.271561897370	789.080017089844
1288.845011808580	788.440002441406	1288.845011808580	788.840026855469
1291.417651478530	788.280029296875	1291.417651478530	788.359985351563
1293.989481265090	788.479980468750	1293.989481265090	788.640014648438
1296.560501525890	788.599975585938	1296.560501525890	789.000000000000
1299.130712618370	788.559997558594	1299.130712618370	788.880004882813
1301.700114899730	788.760009765625	1301.700114899730	789.239990234375
1304.268708727000	788.479980468750	1304.268708727000	788.479980468750
1306.836494456980	789.119995117188	1306.836494456980	788.400024414063
1309.403472446250	788.719970703125	1309.403472446250	788.760009765625
1311.969643051190	788.640014648438	1311.969643051190	789.440002441406
1314.535006627990	788.159973144531	1314.535006627990	789.400024414063
1317.099563532600	787.719970703125	1317.099563532600	788.479980468750
1319.663314120770	788.039978027344	1319.663314120770	789.760009765625
1322.226258748060	788.400024414063	1322.226258748060	789.599975585938
1324.788397769800	788.400024414063	1324.788397769800	789.960021972656
1327.349731541120	788.679992675781	1327.349731541120	789.440002441406
1329.910260416940	788.440002441406	1329.910260416940	789.400024414063
1332.469984751970	789.000000000000	1332.469984751970	789.320007324219
1335.028904900700	789.080017089844	1335.028904900700	788.679992675781
1337.587021217460	788.679992675781	1337.587021217460	788.520019531250
1340.144334056310	788.039978027344	1340.144334056310	789.479980468750
1342.700843771150	788.119995117188	1342.700843771150	789.919982910156
1345.256550715630	788.640014648438	1345.256550715630	789.719970703125
1347.811455243230	788.119995117188	1347.811455243230	789.520019531250
1350.365557707210	788.359985351563	1350.365557707210	788.960021972656
1352.918858460620	787.640014648438	1352.918858460620	787.880004882813
1355.471357856310	787.119995117188	1355.471357856310	788.159973144531
1358.023056246910	787.440002441406	1358.023056246910	788.400024414063
1360.573953984860	787.479980468750	1360.573953984860	787.880004882813
1363.124051422370	786.919982910156	1363.124051422370	788.200012207031
1365.673348911480	787.440002441406	1365.673348911480	787.599975585938
1368.221846803990	787.359985351563	1368.221846803990	787.880004882813
1370.769545451510	787.200012207031	1370.769545451510	788.159973144531
1373.316445205450	787.039978027344	1373.316445205450	788.000000000000
1375.862546416990	786.400024414063	1375.862546416990	788.159973144531
1378.407849437130	787.479980468750	1378.407849437130	787.880004882813
1380.952354616660	787.679992675781	1380.952354616660	788.679992675781
1383.496062306150	787.159973144531	1383.496062306150	788.080017089844
1386.038972855980	786.960021972656	1386.038972855980	788.000000000000
1388.581086616320	786.719970703125	1388.581086616320	787.919982910156
1391.122403937130	787.080017089844	1391.122403937130	786.960021972656
1393.662925168180	786.000000000000	1393.662925168180	786.919982910156
1396.202650659030	787.119995117188	1396.202650659030	787.559997558594
1398.741580759010	787.520019531250	1398.741580759010	788.280029296875
1401.279715817300	786.599975585938	1401.279715817300	787.640014648438
1403.817056182820	787.599975585938	1403.817056182820	787.760009765625
1406.353602204310	786.520019531250	1406.353602204310	788.359985351563
1408.889354230320	786.679992675781	1408.889354230320	788.119995117188
1411.424312609190	786.440002441406	1411.424312609190	787.559997558594
1413.958477689030	786.280029296875	1413.958477689030	787.880004882813
1416.491849817770	786.960021972656	1416.491849817770	787.719970703125
1419.024429343140	786.159973144531	1419.024429343140	787.840026855469
1421.556216612660	786.640014648438	1421.556216612660	788.039978027344
1424.087211973640	786.239990234375	1424.087211973640	788.320007324219
1426.617415773210	787.039978027344	1426.617415773210	787.679992675781
1429.146828358280	786.359985351563	1429.146828358280	788.080017089844
1431.675450075550	787.119995117188	1431.675450075550	787.760009765625
1434.203281271530	787.039978027344	1434.203281271530	787.679992675781
1436.730322292530	786.760009765625	1436.730322292530	787.640014648438
1439.256573484660	787.520019531250	1439.256573484660	788.400024414063
1441.782035193810	787.919982910156	1441.782035193810	789.200012207031
1444.306707765700	788.520019531250	1444.306707765700	788.960021972656
1446.830591545810	787.520019531250	1446.830591545810	790.599975585938
1449.353686879440	788.760009765625	1449.353686879440	789.799987792969
1451.875994111700	788.799987792969	1451.875994111700	790.000000000000
1454.397513587480	788.520019531250	1454.397513587480	789.679992675781
1456.918245651480	788.520019531250	1456.918245651480	789.320007324219
1459.438190648180	789.119995117188	1459.438190648180	790.080017089844
1461.957348921890	788.440002441406	1461.957348921890	788.679992675781
1464.475720816700	787.280029296875	1464.475720816700	789.679992675781
1466.993306676490	788.039978027344	1466.993306676490	789.200012207031
1469.510106844970	786.840026855469	1469.510106844970	789.039978027344
1472.026121665640	787.479980468750	1472.026121665640	788.880004882813
1474.541351481770	786.799987792969	1474.541351481770	787.760009765625
1477.055796636460	786.280029296875	1477.055796636460	787.840026855469
1479.569457472620	786.719970703125	1479.569457472620	788.200012207031
1482.082334332930	786.760009765625	1482.082334332930	787.960021972656
1484.594427559890	786.559997558594	1484.594427559890	787.400024414063
1487.105737495790	786.520019531250	1487.105737495790	787.359985351563
1489.616264482750	786.719970703125	1489.616264482750	787.679992675781
1492.126008862640	786.239990234375	1492.126008862640	787.000000000000
1494.634970977180	786.440002441406	1494.634970977180	786.679992675781
1497.143151167860	785.640014648438	1497.143151167860	786.840026855469
1499.650549775990	785.159973144531	1499.650549775990	785.400024414063
1502.157167142670	785.559997558594	1502.157167142670	787.280029296875
1504.663003608810	785.840026855469	1504.663003608810	786.760009765625
1507.168059515120	785.280029296875	1507.168059515120	786.159973144531
1509.672335202110	785.440002441406	1509.672335202110	786.119995117188
1512.175831010100	785.159973144531	1512.175831010100	787.159973144531
1514.678547279190	784.479980468750	1514.678547279190	785.640014648438
1517.180484349310	785.159973144531	1517.180484349310	785.840026855469
1519.681642560180	784.919982910156	1519.681642560180	786.320007324219
1522.182022251320	784.760009765625	1522.182022251320	786.479980468750
1524.681623762070	785.039978027344	1524.681623762070	785.799987792969
1527.180447431550	785.280029296875	1527.180447431550	786.960021972656
1529.678493598690	785.039978027344	1529.678493598690	786.479980468750
1532.175762602240	784.440002441406	1532.175762602240	786.039978027344
1534.672254780720	785.239990234375	1534.672254780720	785.520019531250
1537.167970472500	784.840026855469	1537.167970472500	785.159973144531
1539.662910015720	784.520019531250	1539.662910015720	786.119995117188
1542.157073748320	784.880004882813	1542.157073748320	785.799987792969
1544.650462008070	784.520019531250	1544.650462008070	786.359985351563
1547.143075132540	784.960021972656	1547.143075132540	786.440002441406
1549.634913459070	785.359985351563	1549.634913459070	787.039978027344
1552.125977324850	785.400024414063	1552.125977324850	787.119995117188
1554.616267066850	785.039978027344	1554.616267066850	786.520019531250
1557.105783021850	785.880004882813	1557.105783021850	787.000000000000
1559.594525526440	784.919982910156	1559.594525526440	786.719970703125
1562.082494917000	785.640014648438	1562.082494917000	786.840026855469
1564.569691529730	785.760009765625	1564.569691529730	786.719970703125
1567.056115700640	785.679992675781	1567.056115700640	787.440002441406
1569.541767765520	785.960021972656	1569.541767765520	787.559997558594
1572.026648060000	786.479980468750	1572.026648060000	787.440002441406
1574.510756919490	786.840026855469	1574.510756919490	787.840026855469
1576.994094679210	786.719970703125	1576.994094679210	787.599975585938
1579.476661674200	786.039978027344	1579.476661674200	787.520019531250
1581.958458239290	786.000000000000	1581.958458239290	787.760009765625
1584.439484709120	786.479980468750	1584.439484709120	787.719970703125
1586.919741418150	785.880004882813	1586.919741418150	787.400024414063
1589.399228700640	785.599975585938	1589.399228700640	787.760009765625
1591.877946890640	785.799987792969	1591.877946890640	787.479980468750
1594.355896322020	786.159973144531	1594.355896322020	787.320007324219
1596.833077328480	786.080017089844	1596.833077328480	786.960021972656
1599.309490243480	786.159973144531	1599.309490243480	787.919982910156
1601.785135400330	786.559997558594	1601.785135400330	787.359985351563
1604.260013132110	786.640014648438	1604.260013132110	787.599975585938
1606.734123771750	786.440002441406	1606.734123771750	788.359985351563
1609.207467651960	786.760009765625	1609.207467651960	788.520019531250
1611.680045105260	786.200012207031	1611.680045105260	788.000000000000
1614.151856463980	786.760009765625	1614.151856463980	788.799987792969
1616.622902060260	787.119995117188	1616.622902060260	788.039978027344
1619.093182226050	786.719970703125	1619.093182226050	788.359985351563
1621.562697293110	785.919982910156	1621.562697293110	787.640014648438
1624.031447593000	787.359985351563	1624.031447593000	788.520019531250
1626.499433457100	786.919982910156	1626.499433457100	787.919982910156
1628.966655216600	787.080017089844	1628.966655216600	788.039978027344
1631.433113202480	786.559997558594	1631.433113202480	789.400024414063
1633.898807745540	786.799987792969	1633.898807745540	788.919982910156
1636.363739176400	787.039978027344	1636.363739176400	787.400024414063
1638.827907825480	786.479980468750	1638.827907825480	787.840026855469
1641.291314023010	786.799987792969	1641.291314023010	788.919982910156
1643.753958099030	787.239990234375	1643.753958099030	788.359985351563
1646.215840383390	786.919982910156	1646.215840383390	788.679992675781
1648.676961205750	788.320007324219	1648.676961205750	788.640014648438
1651.137320895580	787.479980468750	1651.137320895580	789.559997558594
1653.596919782160	787.440002441406	1653.596919782160	789.880004882813
1656.055758194590	788.520019531250	1656.055758194590	789.679992675781
1658.513836461750	788.159973144531	1658.513836461750	788.640014648438
1660.971154912380	788.000000000000	1660.971154912380	789.440002441406
1663.427713874980	787.919982910156	1663.427713874980	790.479980468750
1665.883513677900	787.799987792969	1665.883513677900	790.200012207031
1668.338554649280	787.640014648438	1668.338554649280	788.760009765625
1670.792837117080	787.960021972656	1670.792837117080	789.080017089844
1673.246361409070	787.479980468750	1673.246361409070	788.640014648438
1675.699127852820	787.000000000000	1675.699127852820	789.039978027344
1678.151136775720	786.799987792969	1678.151136775720	788.520019531250
1680.602388505000	786.919982910156	1680.602388505000	787.799987792969
1683.052883367640	786.200012207031	1683.052883367640	788.640014648438
1685.502621690490	785.840026855469	1685.502621690490	786.479980468750
1687.951603800190	785.760009765625	1687.951603800190	787.840026855469
1690.399830023180	785.960021972656	1690.399830023180	787.080017089844
1692.847300685730	785.320007324219	1692.847300685730	786.479980468750
1695.294016113920	784.799987792969	1695.294016113920	785.960021972656
1697.739976633640	785.359985351563	1697.739976633640	786.080017089844
1700.185182570590	784.840026855469	1700.185182570590	786.200012207031
1702.629634250300	784.559997558594	1702.629634250300	785.919982910156
1705.073331998070	784.280029296875	1705.073331998070	785.320007324219
1707.516276139070	784.239990234375	1707.516276139070	785.400024414063
1709.958466998240	784.559997558594	1709.958466998240	785.760009765625
1712.399904900360	784.840026855469	1712.399904900360	786.119995117188
1714.840590170010	784.320007324219	1714.840590170010	786.000000000000
1717.280523131590	784.400024414063	1717.280523131590	786.080017089844
1719.719704109300	783.640014648438	1719.719704109300	785.239990234375
1722.158133427180	783.559997558594	1722.158133427180	783.919982910156
1724.595811409060	783.919982910156	1724.595811409060	784.359985351563
1727.032738378590	783.679992675781	1727.032738378590	784.640014648438
1729.468914659260	783.239990234375	1729.468914659260	784.640014648438
1731.904340574320	783.719970703125	1731.904340574320	784.799987792969
1734.339016446900	783.400024414063	1734.339016446900	784.559997558594
1736.772942599900	783.880004882813	1736.772942599900	784.880004882813
1739.206119356040	783.640014648438	1739.206119356040	784.520019531250
1741.638547037870	783.080017089844	1741.638547037870	785.119995117188
1744.070225967760	783.320007324219	1744.070225967760	784.559997558594
1746.501156467870	782.799987792969	1746.501156467870	784.559997558594
1748.931338860190	783.119995117188	1748.931338860190	785.000000000000
1751.360773466520	782.960021972656	1751.360773466520	784.679992675781
1753.789460608500	783.200012207031	1753.789460608500	783.080017089844
1756.217400607550	782.960021972656	1756.217400607550	783.880004882813
1758.644593784940	782.880004882813	1758.644593784940	783.640014648438
1761.071040461720	783.440002441406	1761.071040461720	783.960021972656
1763.496740958790	782.840026855469	1763.496740958790	784.359985351563
1765.921695596840	783.080017089844	1765.921695596840	784.320007324219
1768.345904696400	783.239990234375	1768.345904696400	784.280029296875
1770.769368577800	782.960021972656	1770.769368577800	784.359985351563
1773.192087561200	782.320007324219	1773.192087561200	783.400024414063
1775.614061966560	782.719970703125	1775.614061966560	784.039978027344
1778.035292113670	783.039978027344	1778.035292113670	784.080017089844
1780.455778322140	783.000000000000	1780.455778322140	784.400024414063
1782.875520911380	783.119995117188	1782.875520911380	784.159973144531
1785.294520200640	783.359985351563	1785.294520200640	784.440002441406
1787.712776508970	782.679992675781	1787.712776508970	783.960021972656
1790.130290155250	782.640014648438	1790.130290155250	784.640014648438
1792.547061458170	782.679992675781	1792.547061458170	784.080017089844
1794.963090736250	782.559997558594	1794.963090736250	783.799987792969
1797.378378307800	783.440002441406	1797.378378307800	784.000000000000
1799.792924490970	783.000000000000	1799.792924490970	783.840026855469
1802.206729603750	782.880004882813	1802.206729603750	783.960021972656
1804.619793963890	783.080017089844	1804.619793963890	783.919982910156
1807.032117889020	782.799987792969	1807.032117889020	784.400024414063
1809.443701696550	782.679992675781	1809.443701696550	783.719970703125
1811.854545703730	782.559997558594	1811.854545703730	784.119995117188
1814.264650227600	782.679992675781	1814.264650227600	784.200012207031
1816.674015585060	782.359985351563	1816.674015585060	783.840026855469
1819.082642092800	783.080017089844	1819.082642092800	784.080017089844
1821.490530067340	782.080017089844	1821.490530067340	784.080017089844
1823.897679825010	783.080017089844	1823.897679825010	783.400024414063
1826.304091681980	781.239990234375	1826.304091681980	783.719970703125
1828.709765954220	782.679992675781	1828.709765954220	784.000000000000
1831.114702957530	782.119995117188	1831.114702957530	783.799987792969
1833.518903007520	782.440002441406	1833.518903007520	783.880004882813
1835.922366419640	782.359985351563	1835.922366419640	783.919982910156
1838.325093509140	782.520019531250	1838.325093509140	783.960021972656
1840.727084591110	782.440002441406	1840.727084591110	783.760009765625
1843.128339980440	782.400024414063	1843.128339980440	783.520019531250
1845.528859991840	782.559997558594	1845.528859991840	784.280029296875
1847.928644939870	782.840026855469	1847.928644939870	784.239990234375
1850.327695138890	783.119995117188	1850.327695138890	783.760009765625
1852.726010903070	782.799987792969	1852.726010903070	783.719970703125
1855.123592546420	782.479980468750	1855.123592546420	783.599975585938
1857.520440382780	782.640014648438	1857.520440382780	784.359985351563
1859.916554725780	782.520019531250	1859.916554725780	783.799987792969
1862.311935888890	782.200012207031	1862.311935888890	783.640014648438
1864.706584185420	782.400024414063	1864.706584185420	782.960021972656
1867.100499928470	782.239990234375	1867.100499928470	783.760009765625
1869.493683430960	782.559997558594	1869.493683430960	784.400024414063
1871.886135005680	782.080017089844	1871.886135005680	784.400024414063
1874.277854965180	782.919982910156	1874.277854965180	783.880004882813
1876.668843621880	781.960021972656	1876.668843621880	783.520019531250
1879.059101288000	782.640014648438	1879.059101288000	783.400024414063
1881.448628275590	782.799987792969	1881.448628275590	783.119995117188
1883.837424896500	782.080017089844	1883.837424896500	783.159973144531
1886.225491462460	782.719970703125	1886.225491462460	782.760009765625
1888.612828284950	782.440002441406	1888.612828284950	784.080017089844
1890.999435675340	782.599975585938	1890.999435675340	783.280029296875
1893.385313944770	783.119995117188	1893.385313944770	783.559997558594
1895.770463404240	783.159973144531	1895.770463404240	784.400024414063
1898.154884364550	782.880004882813	1898.154884364550	784.119995117188
1900.538577136340	782.760009765625	1900.538577136340	783.200012207031
1902.921542030060	782.359985351563	1902.921542030060	783.359985351563
1905.303779356000	782.159973144531	1905.303779356000	784.039978027344
1907.685289424260	782.640014648438	1907.685289424260	783.760009765625
1910.066072544770	782.359985351563	1910.066072544770	783.840026855469
1912.446129027290	782.200012207031	1912.446129027290	784.080017089844
1914.825459181390	782.080017089844	1914.825459181390	783.479980468750
1917.204063316480	782.440002441406	1917.204063316480	783.679992675781
1919.581941741780	782.479980468750	1919.581941741780	784.119995117188
1921.959094766340	782.799987792969	1921.959094766340	783.559997558594
1924.335522699050	782.359985351563	1924.335522699050	784.200012207031
1926.711225848610	782.159973144531	1926.711225848610	784.440002441406
1929.086204523530	782.359985351563	1929.086204523530	783.520019531250
1931.460459032190	782.479980468750	1931.460459032190	784.039978027344
1933.833989682750	782.359985351563	1933.833989682750	783.559997558594
1936.206796783220	782.280029296875	1936.206796783220	783.799987792969
1938.578880641420	782.719970703125	1938.578880641420	784.039978027344
1940.950241565020	782.440002441406	1940.950241565020	784.239990234375
1943.320879861500	782.760009765625	1943.320879861500	783.400024414063
1945.690795838160	781.960021972656	1945.690795838160	784.080017089844
1948.059989802130	781.880004882813	1948.059989802130	783.960021972656
1950.428462060380	782.280029296875	1950.428462060380	784.479980468750
1952.796212919690	782.159973144531	1952.796212919690	784.039978027344
1955.163242686680	782.760009765625	1955.163242686680	783.960021972656
1957.529551667780	782.159973144531	1957.529551667780	783.280029296875
1959.895140169270	782.400024414063	1959.895140169270	783.719970703125
1962.260008497230	782.239990234375	1962.260008497230	783.080017089844
1964.624156957590	782.960021972656	1964.624156957590	783.640014648438
1966.987585856090	782.719970703125	1966.987585856090	784.159973144531
1969.350295498300	782.239990234375	1969.350295498300	783.239990234375
1971.712286189640	782.599975585938	1971.712286189640	783.520019531250
1974.073558235320	782.479980468750	1974.073558235320	783.359985351563
1976.434111940420	782.520019531250	1976.434111940420	783.119995117188
1978.793947609810	782.559997558594	1978.793947609810	783.359985351563
1981.153065548200	782.400024414063	1981.153065548200	783.599975585938
1983.511466060140	782.520019531250	1983.511466060140	783.919982910156
1985.869149449990	782.880004882813	1985.869149449990	784.119995117188
1988.226116021960	783.039978027344	1988.226116021960	783.479980468750
1990.582366080070	782.080017089844	1990.582366080070	784.400024414063
1992.937899928170	781.880004882813	1992.937899928170	784.080017089844
1995.292717869950	782.080017089844	1995.292717869950	783.919982910156
1997.646820208920	782.440002441406	1997.646820208920	783.760009765625
2000.000207248430	782.440002441406	2000.000207248430	784.119995117188
2002.352879291620	782.679992675781	2002.352879291620	783.719970703125
2004.704836641520	782.799987792969	2004.704836641520	784.039978027344
2007.056079600950	782.880004882813	2007.056079600950	783.719970703125
2009.406608472560	782.599975585938	2009.406608472560	784.080017089844
2011.756423558840	782.320007324219	2011.756423558840	784.039978027344
2014.105525162100	782.400024414063	2014.105525162100	783.960021972656
2016.453913584500	782.039978027344	2016.453913584500	784.280029296875
2018.801589128020	783.039978027344	2018.801589128020	783.880004882813
2021.148552094440	783.039978027344	2021.148552094440	784.039978027344
2023.494802785420	782.479980468750	2023.494802785420	784.239990234375
2025.840341502420	782.320007324219	2025.840341502420	783.679992675781
2028.185168546730	782.640014648438	2028.185168546730	783.320007324219
2030.529284219480	782.719970703125	2030.529284219480	784.919982910156
2032.872688821630	782.520019531250	2032.872688821630	783.760009765625
2035.215382653980	782.200012207031	2035.215382653980	784.039978027344
2037.557366017130	782.840026855469	2037.557366017130	783.719970703125
2039.898639211530	782.359985351563	2039.898639211530	784.039978027344
2042.239202537470	781.960021972656	2042.239202537470	784.239990234375
2044.579056295060	782.320007324219	2044.579056295060	784.479980468750
2046.918200784250	782.359985351563	2046.918200784250	783.840026855469
2049.256636304800	782.679992675781	2049.256636304800	783.880004882813
2051.594363156330	782.200012207031	2051.594363156330	783.679992675781
2053.931381638270	782.440002441406	2053.931381638270	783.440002441406
2056.267692049900	782.719970703125	2056.267692049900	783.719970703125
2058.603294690300	782.919982910156	2058.603294690300	783.640014648438
2060.938189858430	782.440002441406	2060.938189858430	783.359985351563
2063.272377853030	783.119995117188	2063.272377853030	783.919982910156
2065.605858972720	782.520019531250	2065.605858972720	784.280029296875
2067.938633515920	782.119995117188	2067.938633515920	783.880004882813
2070.270701780890	782.919982910156	2070.270701780890	784.000000000000
2072.602064065740	781.840026855469	2072.602064065740	783.799987792969
2074.932720668380	782.400024414063	2074.932720668380	783.479980468750
2077.262671886580	782.640014648438	2077.262671886580	783.479980468750
2079.591918017930	782.280029296875	2079.591918017930	783.760009765625
2081.920459359850	782.080017089844	2081.920459359850	783.640014648438
2084.248296209620	782.119995117188	2084.248296209620	784.280029296875
2086.575428864310	782.520019531250	2086.575428864310	784.080017089844
2088.901857620870	782.239990234375	2088.901857620870	783.599975585938
2091.227582776040	782.400024414063	2091.227582776040	784.080017089844
2093.552604626430	782.599975585938	2093.552604626430	784.440002441406
2095.876923468450	782.119995117188	2095.876923468450	784.039978027344
2098.200539598370	782.119995117188	2098.200539598370	783.880004882813
2100.523453312290	782.719970703125	2100.523453312290	783.679992675781
2102.845664906140	782.559997558594	2102.845664906140	783.359985351563
2105.167174675670	782.520019531250	2105.167174675670	784.159973144531
2107.487982916490	781.919982910156	2107.487982916490	784.280029296875
2109.808089924030	782.239990234375	2109.808089924030	784.080017089844
2112.127495993550	782.239990234375	2112.127495993550	784.479980468750
2114.446201420160	782.679992675781	2114.446201420160	784.039978027344
2116.764206498800	782.280029296875	2116.764206498800	783.320007324219
2119.081511524230	782.520019531250	2119.081511524230	784.080017089844
2121.398116791060	782.039978027344	2121.398116791060	784.080017089844
2123.714022593740	782.239990234375	2123.714022593740	783.679992675781
2126.029229226530	782.039978027344	2126.029229226530	783.960021972656
2128.343736983560	782.000000000000	2128.343736983560	783.719970703125
2130.657546158760	782.479980468750	2130.657546158760	784.200012207031
2132.970657045940	782.200012207031	2132.970657045940	783.440002441406
2135.283069938690	781.919982910156	2135.283069938690	783.760009765625
2137.594785130470	782.200012207031	2137.594785130470	783.320007324219
2139.905802914590	782.200012207031	2139.905802914590	784.039978027344
2142.216123584160	782.359985351563	2142.216123584160	784.440002441406
2144.525747432140	782.359985351563	2144.525747432140	783.799987792969
2146.834674751340	781.599975585938	2146.834674751340	784.159973144531
2149.142905834400	781.640014648438	2149.142905834400	784.280029296875
2151.450440973770	782.080017089844	2151.450440973770	783.679992675781
2153.757280461780	781.440002441406	2153.757280461780	784.479980468750
2156.063424590570	782.760009765625	2156.063424590570	783.960021972656
2158.368873652120	783.000000000000	2158.368873652120	783.760009765625
2160.673627938250	782.640014648438	2160.673627938250	784.039978027344
2162.977687740610	782.760009765625	2162.977687740610	784.119995117188
2165.281053350710	782.359985351563	2165.281053350710	784.440002441406
2167.583725059870	782.559997558594	2167.583725059870	784.719970703125
2169.885703159260	781.960021972656	2169.885703159260	784.280029296875
2172.186987939880	781.960021972656	2172.186987939880	783.520019531250
2174.487579692580	782.400024414063	2174.487579692580	784.400024414063
2176.787478708050	782.640014648438	2176.787478708050	784.479980468750
2179.086685276790	782.320007324219	2179.086685276790	784.640014648438
2181.385199689170	782.840026855469	2181.385199689170	784.640014648438
2183.683022235380	782.119995117188	2183.683022235380	783.919982910156
2185.980153205470	782.400024414063	2185.980153205470	783.640014648438
2188.276592889290	782.280029296875	2188.276592889290	783.280029296875
2190.572341576560	781.760009765625	2190.572341576560	784.280029296875
2192.867399556820	781.760009765625	2192.867399556820	784.119995117188
2195.161767119480	782.640014648438	2195.161767119480	783.799987792969
2197.455444553750	781.840026855469	2197.455444553750	783.200012207031
2199.748432148690	782.039978027344	2199.748432148690	784.320007324219
2202.040730193220	781.960021972656	2202.040730193220	783.840026855469
2204.332338976070	782.599975585938	2204.332338976070	784.200012207031
2206.623258785830	782.599975585938	2206.623258785830	783.119995117188
2208.913489910930	782.000000000000	2208.913489910930	783.640014648438
2211.203032639610	782.280029296875	2211.203032639610	783.440002441406
2213.491887260000	781.559997558594	2213.491887260000	783.679992675781
2215.780054060010	782.280029296875	2215.780054060010	784.239990234375
2218.067533327440	782.159973144531	2218.067533327440	783.919982910156
2220.354325349910	782.359985351563	2220.354325349910	784.280029296875
2222.640430414870	782.760009765625	2222.640430414870	783.479980468750
2224.925848809640	782.200012207031	2224.925848809640	783.359985351563
2227.210580821340	781.919982910156	2227.210580821340	783.159973144531
2229.494626736960	781.840026855469	2229.494626736960	783.200012207031
2231.777986843320	782.119995117188	2231.777986843320	784.280029296875
2234.060661427090	782.039978027344	2234.060661427090	783.400024414063
2236.342650774770	781.919982910156	2236.342650774770	784.039978027344
2238.623955172690	781.599975585938	2238.623955172690	783.919982910156
2240.904574907060	782.159973144531	2240.904574907060	783.200012207031
2243.184510263880	781.960021972656	2243.184510263880	783.440002441406
2245.463761529040	781.599975585938	2245.463761529040	784.080017089844
2247.742328988230	782.000000000000	2247.742328988230	783.400024414063
2250.020212927010	781.719970703125	2250.020212927010	783.880004882813
2252.297413630770	782.080017089844	2252.297413630770	783.760009765625
2254.573931384750	781.919982910156	2254.573931384750	783.359985351563
2256.849766474000	781.960021972656	2256.849766474000	783.400024414063
2259.124919183460	782.000000000000	2259.124919183460	783.760009765625
2261.399389797880	781.919982910156	2261.399389797880	783.479980468750
2263.673178601850	781.520019531250	2263.673178601850	784.039978027344
2265.946285879830	781.520019531250	2265.946285879830	783.599975585938
2268.218711916100	782.039978027344	2268.218711916100	783.239990234375
2270.490456994780	782.039978027344	2270.490456994780	783.479980468750
2272.761521399850	781.640014648438	2272.761521399850	783.559997558594
2275.031905415110	781.760009765625	2275.031905415110	783.479980468750
2277.301609324210	782.200012207031	2277.301609324210	783.799987792969
2279.570633410670	781.960021972656	2279.570633410670	783.320007324219
2281.838977957810	781.440002441406	2281.838977957810	783.599975585938
2284.106643248820	782.000000000000	2284.106643248820	783.320007324219
2286.373629566720	782.000000000000	2286.373629566720	783.400024414063
2288.639937194390	781.840026855469	2288.639937194390	783.799987792969
2290.905566414540	781.520019531250	2290.905566414540	783.520019531250
2293.170517509730	781.520019531250	2293.170517509730	784.000000000000
2295.434790762350	782.200012207031	2295.434790762350	783.960021972656
2297.698386454650	782.280029296875	2297.698386454650	782.880004882813
2299.961304868710	781.280029296875	2299.961304868710	783.239990234375
2302.223546286470	781.919982910156	2302.223546286470	784.760009765625
2304.485110989710	781.760009765625	2304.485110989710	783.000000000000
2306.745999260030	781.400024414063	2306.745999260030	782.640014648438
2309.006211378910	781.559997558594	2309.006211378910	784.280029296875
2311.265747627650	782.000000000000	2311.265747627650	783.479980468750
2313.524608287410	782.000000000000	2313.524608287410	783.799987792969
2315.782793639170	781.640014648438	2315.782793639170	783.799987792969
2318.040303963790	781.599975585938	2318.040303963790	784.400024414063
2320.297139541950	781.520019531250	2320.297139541950	783.919982910156
2322.553300654180	781.840026855469	2322.553300654180	782.760009765625
2324.808787580850	781.960021972656	2324.808787580850	783.359985351563
2327.063600602190	781.719970703125	2327.063600602190	783.440002441406
2329.317739998260	781.159973144531	2329.317739998260	783.599975585938
2331.571206048970	782.239990234375	2331.571206048970	784.039978027344
2333.823999034090	781.479980468750	2333.823999034090	783.559997558594
2336.076119233200	781.719970703125	2336.076119233200	783.239990234375
2338.327566925770	781.679992675781	2338.327566925770	783.599975585938
2340.578342391080	781.880004882813	2340.578342391080	783.520019531250
2342.828445908270	781.440002441406	2342.828445908270	783.760009765625
2345.077877756330	780.919982910156	2345.077877756330	783.919982910156
